Author,ID,PubDate,elecyear,conflict,Source,Service,letter_ed,online_only,AuthSex,Title,Thesis,AuthRank,Topic,Leg_Act,Crit_Insub,Issue_Area,Endorse_Partisan,Role,Details,Inst_Cred_Gallup,Congress,congress_yr,party.mean.diff.d1.house,party.mean.diff.d1.senate,dem_diff_aff,rep_diff_aff,aff_polar_alt,House_Dem_mean_nom1,House_Dem_sd_nom1,House_Rep_mean_nom1,House_Rep_sd_nom1,Sen_Dem_mean_nom1,Sen_Dem_sd_nom1,Sen_Rep_mean_nom1,Sen_Rep_sd_nom1,House_Dem_mean_nom2,House_Dem_sd_nom2,House_Rep_mean_nom2,House_Rep_sd_nom2,Sen_Dem_mean_nom2,Sen_Dem_sd_nom2,Sen_Rep_mean_nom2,Sen_Rep_sd_nom2
"Hayden, Michael et. Al",0,2020-03-22,1,0,WaPO,Air Force,,,M,A Dangerous Purge,"Congress must reinvigorate the strictest of oversight to preserve what is left of the country's prized, apolitical intelligence community…the administration's continued politicization of intelligence pulls the nation farther from this goal, making us more vulnerable to the next national security threat regardless from where it emanates. ",10,Warfighting,1,1,,,,The authors are claiming the President has politicized the intelligence community and that specific actions should be taken (by Congress) to reverse this politicization.,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"Kelly, Scott",0,2020-03-24,1,0,NYT,Navy,,,M,"I Spent a Year in Space, and I Have Tips on Isolation to Share","I’ve seen humans work together to prevail over some of the toughest challenges imaginable, and I know we can prevail over this one if we all do our part and work together as a team.",6,Support,,,,,,,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"McChrystal, Stanley and Fussell, Chris",1,2020-03-24,1,0,NYT,Army,,,M,9/11's Lessons on Crisis Leadership,"We are now weathering a once-in-a-hundred-year event, and Americans are hurt -- physically, emotionally, financially, and spiritually. Leaders at all levels in society need to embrace the changes this crisis brings rather than struggle against it. Your people need you. This is your moment, and you can rise to it.",10,Support,,,,,,,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"Stavridis, James",1,2020-04-14,1,0,NYT,Navy,,,M,What Was Life Like for Sailors During the Battle of the Atlantic?,"The Battle of the Atlantic was, as the Duke of Wellington said about the desperately close Battle of Waterloo, a “nearest-run thing.” By early May 1945, the battle saw its last actions, and the remaining U-boats were surrendered. The sailors had earned the crucial victory they delivered, though only after a brutal toll was exacted, with about 3,500 Allied merchant ships sunk and 72,200 Allied deaths. In the end, the battle was key to defeating Nazi Germany and assuring an Allied victory in Europe.",10,Support,,,,,,,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"Atlas, Scott and McMaster, H.R.",1,2020-04-28,1,0,WSJ,Army,,,M,Relying on Foreign Drugs is Dangerous; Generics are Often Made in China. Time to diversify the Supply Chain.,"Health security is critical to national security. The Covid-19 pandemic is a moment to re-evaluate U.S.
dependence on China for pharmaceutical ingredients and to solidify the pharmaceutical supply chain in advance
of proliferating threats.",9,ForeignPolicy,,,1,,1,,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"McRaven, William and Leiter, Michael",1,2020-05-02,1,0,WaPO,Navy,,,M,What We Can Learn Today from the Victory of the Osama Bin Laden Raid,"In a time of current national — and indeed global — crisis, it is too easy to pine for a moment when all seemed to go our way. Much more important is to remember why we had the victory we did. What worked for our country. What didn't work. And why seriousness, focus, and committment are still required to fix those things that may still be broken.",10,Support,,,,,,,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"Lieberman, Joe and Keane, Jack",1,2020-06-02,1,0,WaPO,Army,,,M,Dear Mr. President: Do Not Withdraw from Afghanistan,"Mr. President, please do not impose an unnecessary defeat on US forces, engage in a humiliating surrender, and retreat from an important front against some of our deadliest foes. You are right that we cannot and should not remain in Afghanistan forever simply to help Afghans build their nation. That is not why we went there, and is not why we are there today. ",10,Warfighting,,,,,,,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
89 Former Defense Officials,1,2020-06-06,1,0,WaPO,Various,,,Mixed,The Military Must Never Be Used to Violate Constitutional Rights,"Beyond being unnecessary, using our military to quell protests across the country would be unwise. This is not the mission our armed forces sign up for: They signed up to fight our nation's enemies and to secure - not infringe upon - the rights and freedoms of their fellow Americans. In addition, putting our servicemen and women in the middle of politically charged domestic unrest risks diminishing undermining the apolitical nature of the military that is so essential to our democracy. It also risks diminishing Americans' trust in our military - and thus America's security - for years to come. ",10,Warfighting,,1,,,,The officials blast the President's close use of the Insurrection Act to deploy the military to cities. ,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"VanLandingham, Rachel and Corn, Geoffrey",1,2020-06-12,1,0,USA Today,"Air Force, Army",,,Mixed,Military Brass Finally Speaks Up on Trump,"But the withdrawal cannot nullify the damage already done to our democracy by a president who either doesn't understand or doesn't care about the delicate balance between protection of public order, the right of the people to peacefully protest and the danger inherent in turning the military against our own citizens. ",5,DomesticPolicy,,1,,,,The authors are blasting the President's move. ,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"Seidule, Ty",1,2020-06-12,1,0,WaPO,Army,,,M,West Point and its Cadets are not Campaign Props,"Black Activism changed the US Military Academy in 1971, and it is changing America in 2020. When Trump comes to the academy, he will think about hs photo-op among the cadets, and how such an image might burnish his credentials as a law-an-order president who spent lavishly on the military. But we should remember how Percy Squire and his fellow cadets defeated a President. Little did Nixon realize that African American West Pointers did indeed lead a ""moral rebirth of the Army."" And it's America's activists who led protests this month that will change this country for the better today. ",7,DomesticPolicy,,1,,,,The author is blasting the President. ,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"Seidule, Ty",1,2020-06-19,1,0,WaPO,Army,,,M,What to Rename the Army bases that honor Confederate Soldiers,Ten Army posts named during World Wars I and II honor men who fought for the Confederate States of America against the United States of America. These men committed treason to create a country dedicated to human enslavement…Our nation would not miss the names currently on these installations - and the Army has so many heroes to choose from. ,7,DomesticPolicy,,,,,,,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"McMaster, H.R. and Tortolero, Pablo",1,2020-07-07,1,0,WSJ,Army,,,M,The North American Trade Dividend,"The U.S.-Mexico-Canada trade agreement took effect last week, and U.S. business and political leaders should be racing to take advantage of its benefits. The deal will hasten economic recovery from the Covid-19 pandemic. Even more important, it will counteract the Chinese Communist Party's aggression.",9,ForeignPolicy,,,1,,1,,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"Chinn, Clarence and Pittard, Dana",1,2020-07-27,1,0,WSJ,Army,,,M,Confirm Tony Tata,"Based on his superb military service in key operational and strategic planning roles, and his combat leadership…Gen Tata is the leader we need driving policy at the Pentagon and confronting security challenges the nation faces. ",8,Support,,,,,,,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"Vindman, Alexander",1,2020-08-01,1,0,WaPO,Army,,,M,Coming Forward Ended My Career. I Still Believe Doing What's Right Matters,Our citizens are being subjected to the same kinds of attacks tyrants launch against their critics and political opponents. Those who choose loyalty to American values and allegiance to the Constitution over devotion to a mendacious President and his enablers are punished. The president recklessly downplayed the threat of the pandemic even as it swept through our country. The economic collapse that followed highlighted the growing income disparities in our society. Millions are grieving the loss of loved ones and many more have lost their livelihoods while the president publicly bemoans his approval ratings. ,5,DomesticPolicy,,1,,,,The author is blasting the President. ,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"McRaven, William",1,2020-08-16,1,0,WaPO,Navy,,,M,Trump is Working to Actively Undermine the Postal Service - and Every Major U.S. Institution,"Trump is destroying all institutions, including the Postal Sevice. ",10,DomesticPolicy,,1,1,1,,"The author is blasting the President, and in the process, making a partisan statement. ",73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"Vindman, Alexander and Gans, John",1,2020-10-01,1,0,NYT,Army,,,M,Trump Has Sold off America's Credibility for His Personal Gain,"If Mr. Trump manages to stay in the White House, he’ll believe he has a mandate for more of this kind of deal-making…It's impossible to predict the damage to America's interests, power, credibility, relationships and reputation. ",5,DomesticPolicy,,1,,,,The authors are blasting the President. ,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"McMaster, H.R. ",1,2020-10-11,1,0,LA Times,Army,,,M,"US Foreign Policy's Narcissistc Turn: After the Cold War, a Shift Occurred. Here's How to Set Things Right.","No matter who is sworn in as president on Jan. 20, a concerted effort to build strategic competence and restore our confidence should be at the top of the agenda.",9,ForeignPolicy,,,,,,,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"McRaven, William",1,2020-10-29,1,0,WSJ,Navy,,,M,Biden Will Make America Lead Again; We Need a President with Decency and a Sense of Respect,I voted for Joe Biden,10,DomesticPolicy,,1,,1,,The author is literally making a partisan statement. ,73,116,2019,0.872648552,0.840090177,36.2713407,31.4835907,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
"McMaster, H.R. ",1,2020-11-11,0,0,WSJ,Army,,,M,Ponder the Rewards of Military Service,"America's veterans have served on teams committed to excellence in which bigotry, racism and other forms of intolerance and prejudice have no place. Veterans want their fellow citizens to be bound through a sense of common purpose, mutual respect and willingness to sacrifice. Perhaps pondering the rewards of service could help Americans transcend political and social differences, regain confidence in our national character and restore pride in the republic that veterans fought to preserve.",9,Support,,,,,,,73,116,2019,0.872648552,0.840090177,47.84,52.51,79.5525,-0.3701191,0.12189099,0.5064356,0.14306478,-0.3455333,0.1438071,0.4941132,0.15766794,0.005493617,0.318577,0.069772277,0.2729093,-0.126577778,0.2255351,0.038037736,0.2668395
